seed,amplitude,snr,method,solver,protocol,distance,lam,penalty,sample_size,max_iterations,shrink,device,backend,field_scale,field_terms,loss,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
33,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.8558,0.0811346,8.27676,0.00862777,4.44357,0.0449299,7.12415,0.00698787,50,4.419,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.68398,0.0804872,16.1857,0.0222432,3.34592,0.0341556,14.0094,0.019923,50,4.371,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.6922,0.0916747,16.1857,0.0222432,4.03482,0.0413402,14.0094,0.019923,50,4.313,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
33,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,10.4811,0.110795,16.1857,0.0222432,5.46469,0.0558436,14.0094,0.019923,50,4.274,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.78458,0.0180721,4.26157,0.00363443,0.820707,0.00821666,3.65604,0.00258226,50,4.338,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.606,0.0267005,4.26157,0.00363443,1.19453,0.012051,3.65604,0.00258226,50,4.341,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.93099,0.0704033,4.26157,0.00363443,4.16614,0.0419726,3.65604,0.00258226,50,4.346,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.37007,0.0341632,8.45832,0.00805037,1.57449,0.01572,7.26207,0.00606404,50,4.267,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.97557,0.0410663,8.45832,0.00805037,1.78126,0.0180671,7.26207,0.00606404,50,4.265,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.08583,0.072924,8.45832,0.00805037,3.96371,0.0399901,7.26207,0.00606404,50,4.237,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.97502,0.0708034,16.66,0.0210272,3.48777,0.034689,14.324,0.0173276,50,4.274,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.17115,0.0736462,16.66,0.0210272,3.4451,0.0346446,14.324,0.0173276,50,4.249,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
34,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.8601,0.0930292,16.66,0.0210272,4.4509,0.0454043,14.324,0.0173276,50,4.25,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.55872,0.0155816,4.35394,0.00869767,0.645114,0.00644928,3.77532,0.00903084,50,4.321,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.1359,0.0217133,4.35394,0.00869767,1.08794,0.0109572,3.77532,0.00903084,50,4.333,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.75305,0.0683713,4.35394,0.00869767,4.27226,0.0430828,3.77532,0.00903084,50,4.29,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.9994,0.0304912,8.73989,0.0202876,1.25584,0.0126636,7.57785,0.0210221,50,4.346,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.91977,0.0402816,8.73989,0.0202876,1.86903,0.0189314,7.57785,0.0210221,50,4.358,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.74872,0.0794869,8.73989,0.0202876,4.69047,0.0474144,7.57785,0.0210221,50,4.361,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.54862,0.0793125,17.6069,0.0548449,3.47094,0.0355805,15.263,0.0562895,50,4.492,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.4309,0.0888406,17.6069,0.0548449,4.13145,0.042344,15.263,0.0562895,50,4.267,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
35,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.91725,0.104356,17.6069,0.0548449,5.51247,0.0562424,15.263,0.0562895,50,4.293,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.75235,0.0174963,4.79511,0.0036944,0.863588,0.00866345,4.08666,0.00296145,50,4.282,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.07119,0.0311892,4.79511,0.0036944,1.93977,0.0196715,4.08666,0.00296145,49,4.186,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.41959,0.0751063,4.79511,0.0036944,4.7673,0.0482963,4.08666,0.00296145,50,4.288,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.17896,0.0425954,9.54161,0.00799077,2.38607,0.0242836,8.12703,0.00666619,50,4.267,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,5.55945,0.0570275,9.54161,0.00799077,3.43396,0.0350825,8.12703,0.00666619,49,4.209,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.74106,0.0789464,9.54161,0.00799077,4.91344,0.0499551,8.12703,0.00666619,50,4.284,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.20803,0.0728661,18.878,0.0254174,3.86107,0.0394355,16.0661,0.0243799,50,4.256,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.78468,0.0791348,18.878,0.0254174,4.31422,0.0441538,16.0661,0.0243799,50,4.262,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
36,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.7893,0.0901777,18.878,0.0254174,5.19928,0.0532004,16.0661,0.0243799,50,4.258,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.79189,0.0181062,4.56338,0.00350426,0.879199,0.00886707,3.91621,0.00210109,50,4.348,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.4512,0.0350796,4.56338,0.00350426,2.12158,0.0214732,3.91621,0.00210109,50,4.348,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.63192,0.0769759,4.56338,0.00350426,4.79695,0.0484715,3.91621,0.00210109,50,4.321,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.61235,0.0472363,9.08809,0.00746009,2.33992,0.0237795,7.81297,0.00509427,50,4.44,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,5.60479,0.0574163,9.08809,0.00746009,3.17836,0.0323233,7.81297,0.00509427,50,4.223,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.38494,0.0850463,9.08809,0.00746009,5.15706,0.0522109,7.81297,0.00509427,50,4.217,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.83176,0.0797065,18.0083,0.0188599,3.67337,0.0373916,15.5413,0.0161456,50,4.306,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.58909,0.0880302,18.0083,0.0188599,4.27899,0.0436985,15.5413,0.0161456,50,4.288,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
37,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.81264,0.101408,18.0083,0.0188599,5.4922,0.0561345,15.5413,0.0161456,50,4.318,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.92055,0.0196343,3.656,0.00387088,0.813155,0.0081832,3.02932,0.00307665,50,4.285,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.04571,0.0311331,3.656,0.00387088,1.56112,0.0157324,3.02932,0.00307665,50,4.347,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.65088,0.0776829,3.656,0.00387088,4.68703,0.0473103,3.02932,0.00307665,50,4.369,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.37028,0.0347857,7.36944,0.00747703,1.47215,0.0148492,6.0864,0.0051858,50,4.362,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.48353,0.0463804,7.36944,0.00747703,2.19396,0.0222033,6.0864,0.0051858,50,4.383,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.84165,0.0905423,7.36944,0.00747703,5.2723,0.0532328,6.0864,0.0051858,50,4.376,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.70082,0.0706753,14.9954,0.0226606,3.04369,0.0310469,12.2935,0.0203505,50,4.38,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.27088,0.0872823,14.9954,0.0226606,4.17836,0.0426179,12.2935,0.0203505,50,4.336,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
38,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,10.7199,0.112217,14.9954,0.0226606,6.11079,0.0619542,12.2935,0.0203505,50,4.335,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.26312,0.0228643,4.41665,0.00430162,1.02721,0.0103546,3.70136,0.00328311,50,4.234,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.09676,0.0314307,4.41665,0.00430162,2.0425,0.020713,3.70136,0.00328311,50,4.229,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.57644,0.07609,4.41665,0.00430162,4.93446,0.0499208,3.70136,0.00328311,50,4.252,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.86051,0.0388766,8.78367,0.00929594,2.057,0.0208627,7.37835,0.00779028,50,4.152,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.70345,0.0476489,8.78367,0.00929594,2.99507,0.0305504,7.37835,0.00779028,50,4.18,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.62826,0.07683,8.78367,0.00929594,5.00289,0.0507899,7.37835,0.00779028,50,4.172,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.34704,0.0732754,17.3703,0.0221732,3.88308,0.0396191,14.6581,0.0207595,50,4.168,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.05504,0.0813592,17.3703,0.0221732,4.4564,0.0456527,14.6581,0.0207595,50,4.175,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
39,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.21664,0.0937386,17.3703,0.0221732,5.50823,0.0563251,14.6581,0.0207595,50,4.229,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.88988,0.0191683,4.3436,0.00209822,0.808474,0.00811787,3.81288,0.00165616,50,4.217,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.0382,0.0310842,4.3436,0.00209822,1.4277,0.0143991,3.81288,0.00165616,50,4.213,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.40982,0.0753647,4.3436,0.00209822,4.42278,0.0445722,3.81288,0.00165616,50,4.216,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.07877,0.0420482,8.67211,0.0047098,1.7173,0.017367,7.62176,0.00389977,50,4.209,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.94864,0.0515033,8.67211,0.0047098,2.17779,0.0221439,7.62176,0.00389977,50,4.168,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.54959,0.0883163,8.67211,0.0047098,4.80684,0.0485528,7.62176,0.00389977,50,4.206,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.32028,0.087965,17.2847,0.0123412,3.62089,0.0371531,15.2236,0.0110395,50,4.286,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.15655,0.0973143,17.2847,0.0123412,4.21517,0.0433469,15.2236,0.0110395,50,4.344,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
40,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,10.6653,0.112872,17.2847,0.0123412,5.51683,0.0563236,15.2236,0.0110395,50,4.302,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.56119,0.0158791,4.45575,0.00261584,0.652081,0.0065595,3.84915,0.00222962,50,4.308,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.94464,0.0300322,4.45575,0.00261584,1.6304,0.0164492,3.84915,0.00222962,50,4.321,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.1679,0.0727752,4.45575,0.00261584,4.50581,0.0455174,3.84915,0.00222962,50,4.345,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.70557,0.0381879,8.94923,0.00508371,1.6823,0.0170393,7.71337,0.00428663,50,4.315,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,5.21101,0.0536411,8.94923,0.00508371,2.84693,0.0288923,7.71337,0.00428663,50,4.292,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.79909,0.0797856,8.94923,0.00508371,4.75291,0.0481291,7.71337,0.00428663,50,4.376,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.01056,0.0730847,18.0516,0.0109207,3.45581,0.0352807,15.488,0.00936781,50,4.246,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.80349,0.0814958,18.0516,0.0109207,4.10913,0.0419959,15.488,0.00936781,50,4.278,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
41,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.11304,0.0951275,18.0516,0.0109207,5.22476,0.0532947,15.488,0.00936781,50,4.237,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.9954,0.0202611,4.4968,0.00391422,0.813517,0.00819426,3.9526,0.00322913,50,4.244,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.32983,0.0339347,4.4968,0.00391422,1.79532,0.0181117,3.9526,0.00322913,50,4.249,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.88422,0.0797289,4.4968,0.00391422,4.90491,0.0494741,3.9526,0.00322913,50,4.254,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,5.07227,0.0524169,9.02058,0.00801147,2.37142,0.0240989,7.9398,0.00625831,50,4.245,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.31611,0.0652249,9.02058,0.00801147,3.34479,0.0339431,7.9398,0.00625831,50,4.242,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.85393,0.0907712,9.02058,0.00801147,5.27303,0.0533113,7.9398,0.00625831,50,4.248,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.26349,0.0976777,18.1535,0.0182566,4.60494,0.0471921,16.0246,0.0136784,50,4.234,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,10.0482,0.105967,18.1535,0.0182566,5.21956,0.0534681,16.0246,0.0136784,50,4.233,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
42,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,10.6663,0.112179,18.1535,0.0182566,5.96515,0.0609533,16.0246,0.0136784,50,4.242,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.81701,0.0184564,3.785,0.003126,0.809443,0.00814322,2.91869,0.00254605,50,4.338,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.35531,0.0342632,3.785,0.003126,1.79421,0.0181419,2.91869,0.00254605,50,4.374,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.02082,0.0814607,3.785,0.003126,4.86504,0.0491717,2.91869,0.00254605,50,4.316,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.62264,0.037196,7.56247,0.00624932,1.6342,0.0165252,5.82068,0.00426351,50,4.323,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,5.39526,0.0556509,7.56247,0.00624932,2.81615,0.0286088,5.82068,0.00426351,50,4.298,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.34443,0.0955618,7.56247,0.00624932,5.51163,0.055757,5.82068,0.00426351,50,4.241,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.19707,0.0751329,15.105,0.0168554,3.3485,0.0341704,11.5793,0.0115866,50,4.251,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.4306,0.0883001,15.105,0.0168554,4.22883,0.0432927,11.5793,0.0115866,50,4.243,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
43,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,10.6552,0.111456,15.105,0.0168554,5.90116,0.0601397,11.5793,0.0115866,50,4.247,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,1.47034,0.0148327,4.50777,0.00132028,0.601741,0.00602774,3.37794,0.000813472,50,4.236,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.53667,0.0258162,4.50777,0.00132028,1.31152,0.013216,3.37794,0.000813472,50,4.247,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.88767,0.0701206,4.50777,0.00132028,4.30238,0.0434923,3.37794,0.000813472,50,4.254,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.92451,0.0296614,8.95706,0.00298618,1.19665,0.0120181,6.73641,0.00193499,50,4.269,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,3.87669,0.0397838,8.95706,0.00298618,1.85169,0.018734,6.73641,0.00193499,50,4.321,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.4,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.22632,0.0743514,8.95706,0.00298618,4.36423,0.0442106,6.73641,0.00193499,50,4.3,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.8,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.80173,0.0687524,17.6807,0.00903249,2.75287,0.027748,13.3939,0.00741987,50,4.269,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.8,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,7.46925,0.0764978,17.6807,0.00903249,3.3783,0.0343118,13.3939,0.00741987,50,4.255,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
44,0.8,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,9.08651,0.0948604,17.6807,0.00903249,4.86191,0.0495568,13.3939,0.00741987,50,4.267,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
45,0.2,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,2.37487,0.0240491,4.04669,0.0063691,1.27218,0.0128365,2.64661,0.00459715,50,4.288,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
45,0.2,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.31027,0.043622,4.04669,0.0063691,2.62914,0.0266497,2.64661,0.00459715,50,4.317,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
45,0.2,20,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,8.38193,0.0845482,4.04669,0.0063691,5.22226,0.0528424,2.64661,0.00459715,50,4.313,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
45,0.4,inf,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,4.58455,0.046529,8.24789,0.0168787,2.62396,0.0266541,5.37812,0.0148678,50,4.6,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
45,0.4,40,n3,dr,default,75,1e-07,,,,4,cuda,torch,400,8,,6.3752,0.0646495,8.24789,0.0168787,3.80016,0.0386787,5.37812,0.0148678,50,4.412,4.266,2026-08-01T02:21:40,9124b27,2.13.0+cu130,gonzalo
