seed,amplitude,snr,solver,protocol,distance,lam,shrink,device,backend,field_scale,field_terms,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
37,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.6245,0.108383,18.0083,0.0188599,5.47132,0.0560226,15.5413,0.0161456,30,2.286,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
37,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.9641,0.112041,18.0083,0.0188599,6.13968,0.0628773,15.5413,0.0161456,30,2.339,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.08656,0.0212553,3.656,0.00387088,0.992679,0.0099484,3.02932,0.00307665,30,2.38,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.65831,0.027151,3.656,0.00387088,1.3234,0.0133184,3.02932,0.00307665,30,2.447,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.22877,0.0529285,3.656,0.00387088,3.2414,0.0325811,3.02932,0.00307665,30,2.238,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.90046,0.0400636,7.36944,0.00747703,2.0471,0.020464,6.0864,0.0051858,30,2.507,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.45223,0.0459602,7.36944,0.00747703,2.29544,0.0231393,6.0864,0.0051858,30,2.489,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.67672,0.0685957,7.36944,0.00747703,3.94602,0.0398041,6.0864,0.0051858,30,2.42,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.24865,0.087285,14.9954,0.0226606,4.15772,0.0423413,12.2935,0.0203505,30,2.484,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.75848,0.0926862,14.9954,0.0226606,4.60545,0.0470186,12.2935,0.0203505,30,2.273,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
38,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.66384,0.10178,14.9954,0.0226606,5.52711,0.0563815,12.2935,0.0203505,30,2.251,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.62354,0.0261813,4.41665,0.00430162,1.22819,0.0123578,3.70136,0.00328311,30,2.334,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.2721,0.033218,4.41665,0.00430162,1.93945,0.019691,3.70136,0.00328311,30,2.364,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.76105,0.0577965,4.41665,0.00430162,3.93686,0.0398054,3.70136,0.00328311,30,2.472,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.29545,0.0532259,8.78367,0.00929594,2.74485,0.027949,7.37835,0.00779028,30,2.418,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.69325,0.057604,8.78367,0.00929594,3.27507,0.0334827,7.37835,0.00779028,30,2.72,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.98936,0.0706878,8.78367,0.00929594,4.52173,0.0460646,7.37835,0.00779028,30,2.502,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.4265,0.104281,17.3703,0.0221732,5.40714,0.055426,14.6581,0.0207595,30,2.246,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.6425,0.106964,17.3703,0.0221732,5.6672,0.0582016,14.6581,0.0207595,30,2.403,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
39,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8478,0.109239,17.3703,0.0221732,6.15153,0.0630692,14.6581,0.0207595,30,2.526,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.44122,0.0246488,4.3436,0.00209822,1.08918,0.0109009,3.81288,0.00165616,30,2.508,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.92186,0.0298088,4.3436,0.00209822,1.28147,0.0129292,3.81288,0.00165616,30,2.399,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.20955,0.0529069,4.3436,0.00209822,2.99415,0.0300751,3.81288,0.00165616,30,2.238,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.03383,0.0514366,8.67211,0.0047098,2.2562,0.02271,7.62176,0.00389977,30,2.317,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.42465,0.0560419,8.67211,0.0047098,2.39595,0.0243546,7.62176,0.00389977,30,2.306,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.96418,0.0721466,8.67211,0.0047098,3.63433,0.0368641,7.62176,0.00389977,30,2.329,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.3001,0.107353,17.2847,0.0123412,5.07387,0.0517394,15.2236,0.0110395,30,2.492,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.5362,0.109975,17.2847,0.0123412,5.3023,0.0542186,15.2236,0.0110395,30,2.446,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
40,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.9367,0.114049,17.2847,0.0123412,5.85734,0.0600315,15.2236,0.0110395,30,2.385,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.13016,0.0216827,4.45575,0.00261584,0.906712,0.00912807,3.84915,0.00222962,30,2.242,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.86416,0.0292992,4.45575,0.00261584,1.45465,0.0146989,3.84915,0.00222962,30,2.356,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.16391,0.0525163,4.45575,0.00261584,3.29841,0.0332674,3.84915,0.00222962,30,2.6,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.67088,0.0482812,8.94923,0.00508371,2.14724,0.0218007,7.71337,0.00428663,30,2.241,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.25689,0.054398,8.94923,0.00508371,2.71819,0.0276667,7.71337,0.00428663,30,2.517,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.51071,0.0671317,8.94923,0.00508371,3.91058,0.0397123,7.71337,0.00428663,30,2.38,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.07883,0.0951743,18.0516,0.0109207,4.81907,0.0494481,15.488,0.00936781,30,2.426,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.32367,0.0977696,18.0516,0.0109207,5.08526,0.0522014,15.488,0.00936781,30,2.61,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
41,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.76635,0.102268,18.0516,0.0109207,5.6639,0.0581396,15.488,0.00936781,30,2.387,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.55554,0.0259057,4.4968,0.00391422,1.02029,0.010274,3.9526,0.00322913,30,2.45,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.18911,0.0325036,4.4968,0.00391422,1.55987,0.0157407,3.9526,0.00322913,30,2.464,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.76468,0.0581647,4.4968,0.00391422,3.62152,0.0363963,3.9526,0.00322913,30,2.345,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.00209,0.0618566,9.02058,0.00801147,2.81611,0.0286398,7.9398,0.00625831,30,2.251,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.58865,0.0679712,9.02058,0.00801147,3.32694,0.0338068,7.9398,0.00625831,30,2.447,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.66113,0.078711,9.02058,0.00801147,4.42982,0.0448355,7.9398,0.00625831,30,2.383,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8918,0.113552,18.1535,0.0182566,6.25548,0.0648696,16.0246,0.0136784,30,2.617,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.2056,0.116734,18.1535,0.0182566,6.54657,0.0678702,16.0246,0.0136784,30,2.442,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
42,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.3405,0.117891,18.1535,0.0182566,6.84254,0.0707948,16.0246,0.0136784,30,2.482,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.142,0.0216625,3.785,0.003126,1.03901,0.0104224,2.91869,0.00254605,30,2.366,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.99304,0.0304736,3.785,0.003126,1.58265,0.0159855,2.91869,0.00254605,30,2.496,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.7465,0.0581567,3.785,0.003126,3.56245,0.0359054,2.91869,0.00254605,30,2.379,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.43729,0.0452274,7.56247,0.00624932,2.30472,0.023144,5.82068,0.00426351,30,2.493,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.27441,0.0542074,7.56247,0.00624932,2.76623,0.0280916,5.82068,0.00426351,30,2.309,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.42627,0.0760323,7.56247,0.00624932,4.38686,0.0444298,5.82068,0.00426351,30,2.404,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.01731,0.0934012,15.105,0.0168554,4.72149,0.0479067,11.5793,0.0115866,30,2.322,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.55569,0.0993908,15.105,0.0168554,5.05447,0.0516201,11.5793,0.0115866,30,2.396,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
43,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.4113,0.108507,15.105,0.0168554,5.79945,0.0593705,11.5793,0.0115866,30,2.309,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.12892,0.0213966,4.50777,0.00132028,0.935286,0.00935121,3.37794,0.000813472,30,2.526,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.63545,0.0267293,4.50777,0.00132028,1.25212,0.0126067,3.37794,0.000813472,30,2.369,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.71487,0.0480306,4.50777,0.00132028,2.95786,0.0298426,3.37794,0.000813472,30,2.412,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.37438,0.0440778,8.95706,0.00298618,1.94789,0.01948,6.73641,0.00193499,30,2.371,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.67485,0.0474674,8.95706,0.00298618,2.09611,0.0211419,6.73641,0.00193499,30,2.386,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.9256,0.0609558,8.95706,0.00298618,3.32644,0.0337275,6.73641,0.00193499,30,2.527,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.0673,0.10034,17.6807,0.00903249,4.78415,0.0476821,13.3939,0.00741987,30,2.647,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.2201,0.102483,17.6807,0.00903249,4.87605,0.0489053,13.3939,0.00741987,30,2.704,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
44,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.6701,0.108062,17.6807,0.00903249,5.33768,0.053963,13.3939,0.00741987,30,3.314,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.81765,0.0286193,4.04669,0.0063691,1.51813,0.0153679,2.64661,0.00459715,30,2.864,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.96821,0.0401692,4.04669,0.0063691,2.36664,0.0240121,2.64661,0.00459715,30,4.169,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.61246,0.0662732,4.04669,0.0063691,4.26678,0.0431147,2.64661,0.00459715,30,3.256,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.34794,0.0544607,8.24789,0.0168787,3.01828,0.0308559,5.37812,0.0148678,30,3.497,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.41852,0.06509,8.24789,0.0168787,3.76062,0.0384067,5.37812,0.0148678,30,3.782,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.69602,0.0875425,8.24789,0.0168787,5.3076,0.0538292,5.37812,0.0148678,30,4.022,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.12,0.104188,17.147,0.0882447,5.28818,0.0542987,11.1144,0.0981605,30,3.913,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.883,0.11184,17.147,0.0882447,5.83735,0.059812,11.1144,0.0981605,30,3.826,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
45,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.6517,0.119234,17.147,0.0882447,6.58112,0.0670642,11.1144,0.0981605,30,4.494,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.53208,0.0251356,4.3072,0.00275237,1.24261,0.012498,3.68074,0.00243744,30,3.559,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.04265,0.0309136,4.3072,0.00275237,1.89924,0.0193133,3.68074,0.00243744,30,3.592,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.12561,0.051613,4.3072,0.00275237,3.61922,0.0367259,3.68074,0.00243744,30,4.016,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.1106,0.0513919,8.61703,0.00623034,2.80094,0.0286535,7.38038,0.00589358,30,3.343,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.29301,0.0537611,8.61703,0.00623034,3.22273,0.0331482,7.38038,0.00589358,30,3.76,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.28968,0.0639553,8.61703,0.00623034,4.249,0.0435527,7.38038,0.00589358,30,4.12,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.40611,0.0933534,17.2483,0.0149582,4.92227,0.050719,14.8374,0.014944,30,3.937,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.63852,0.0964942,17.2483,0.0149582,5.18627,0.0536499,14.8374,0.014944,30,3.786,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
46,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.011,0.101235,17.2483,0.0149582,5.81245,0.0601711,14.8374,0.014944,30,4.357,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.80481,0.0284189,4.72858,0.00197282,1.09735,0.0110479,4.12257,0.00177876,30,3.987,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.34055,0.0341092,4.72858,0.00197282,1.46752,0.0148353,4.12257,0.00177876,30,3.621,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.68979,0.0577059,4.72858,0.00197282,3.35233,0.0336959,4.12257,0.00177876,30,4.044,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.05931,0.0625235,9.44689,0.00431821,2.53245,0.0257953,8.26273,0.00405887,30,4.229,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.54097,0.067726,9.44689,0.00431821,2.9362,0.0299187,8.26273,0.00405887,30,33.118,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.68788,0.0794431,9.44689,0.00431821,4.06837,0.0412485,8.26273,0.00405887,30,40.434,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.7709,0.122981,18.8436,0.0104026,6.31337,0.065466,16.5911,0.0102983,30,26.242,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.9961,0.125153,18.8436,0.0104026,6.5441,0.0678023,16.5911,0.0102983,30,9.279,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
47,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,12.0885,0.125777,18.8436,0.0104026,6.81312,0.0704379,16.5911,0.0102983,30,2.368,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
48,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.4301,0.0143495,4.07237,0.00147086,0.550021,0.00550249,3.16706,0.000992605,30,2.433,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
48,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.98518,0.0201317,4.07237,0.00147086,1.04759,0.0105612,3.16706,0.000992605,30,2.396,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
48,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.58234,0.0461523,4.07237,0.00147086,3.04701,0.0306303,3.16706,0.000992605,30,2.336,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
48,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.52701,0.0358427,8.13322,0.00355238,1.44806,0.0146311,6.32722,0.00272656,30,2.462,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
48,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.16691,0.0427056,8.13322,0.00355238,2.00664,0.0203694,6.32722,0.00272656,30,2.344,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
48,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.20332,0.0634141,8.13322,0.00355238,3.78035,0.0382064,6.32722,0.00272656,30,2.274,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
